round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,global_test_rmse,global_test_nasa_score,global_test_auprc,global_test_f1,round_seconds,delta_norm_client_1,delta_norm_client_2,delta_norm_client_3,delta_norm_client_4
11,0.0009007068109339783,77.69943513240649,77.60170335317748,0.19546349192369883,18.235191345214844,2133.033556039082,0.9525889552842388,0.8433734939759037,7.39283389999764,1.1749940903182527,1.107718753457408,2.1729139484075777,1.3590521953102825
12,0.0008807229791845672,76.92205789410778,76.82900449779562,0.1861069432320678,17.310483932495117,1738.8099160903803,0.955498071150796,0.8604651162790697,7.664372899991577,0.895939725591316,0.9319386216005028,2.08146329898604,0.9629946612249574
13,0.0008591746750488638,74.14605663694152,74.05409455261938,0.18392415753918778,18.206850051879883,2252.4886692824593,0.9588570051746678,0.8705882352941177,7.743789900006959,0.9705632877238338,1.0712633816306425,1.9047321624230624,1.2107365198375122
14,0.0008361504451306584,72.87949547027148,72.7880696298999,0.18285168662466716,17.853723526000977,2014.771243302915,0.9562648490860135,0.8705882352941177,7.523234699998284,0.7784328590640002,0.7796842755094657,1.9367577800584126,0.9420079813908119
15,0.0008117449009293668,70.98164620135174,70.89275528820795,0.17778205033048822,17.749792098999023,1924.655830487143,0.9559101240644419,0.8571428571428571,7.297667499995441,0.7049677141992113,0.8598108226240867,1.8761121439690083,0.9457932939400828
16,0.0007860583300610849,68.27269983453526,68.18702026434902,0.17135907385036853,17.456327438354492,1888.900580887348,0.9608736531083375,0.8705882352941177,7.5477988999919035,0.7114405642803866,0.9723842462837294,1.8789024473980405,0.7758702432003755
17,0.0007591962841552626,67.31545092130435,67.2302118978965,0.17047814302142958,17.190963745117188,1737.7677115821416,0.9560374112996061,0.896551724137931,7.384304199993494,0.6667216123360429,0.7809891829526454,1.6058285441899554,0.9375984469169786
18,0.0007312691451204176,65.8244145236389,65.74007128993256,0.16868643449112208,18.35011100769043,2212.6772943465044,0.9520332867958216,0.8292682926829268,7.412855699993088,0.7723511276782664,0.6484712274438001,1.5005000899862027,0.8057565065323892
19,0.0007023916715611969,65.61667903021512,65.53023134220153,0.17289523093329506,17.99184799194336,1986.1583651347453,0.9475417475664631,0.8292682926829268,7.3095570000004955,0.5987299744923935,0.5993015603921702,1.3705867407393015,0.7756651152969335
20,0.0006726825272106538,64.12825395475876,64.04751601289806,0.16147606585548285,17.76190757751465,1812.4336724850828,0.9458975664676617,0.8292682926829268,7.400536500004819,0.5546460051125751,0.6037163086090483,1.4772513493087118,0.6658371743057901
21,0.0006422637933155162,62.678226437494594,62.59646607835633,0.16352025590493793,18.152204513549805,2107.2319933261124,0.9420032458211609,0.8292682926829268,7.382289300003322,0.576300746819273,0.5496116868428532,1.3666856096365003,0.6346280096247724
22,0.0006112604669781572,60.64542283979258,60.567606013878205,0.15563370573184826,18.45694923400879,2143.4341304454047,0.9414979922821859,0.8292682926829268,7.317482099999324,0.5588893465814528,0.5339767415030418,1.4821452155988741,0.6852763728095858
23,0.0005797999475166897,61.23150448414215,61.15133934012498,0.1603301494235402,17.806486129760742,1848.1924330160741,0.9432316711099572,0.8292682926829268,7.350953100001789,0.5038966442008145,0.5038564830759946,1.2995167482562968,0.6339815651279262
24,0.0005480115129538409,59.11132291372963,59.03414050229043,0.1543648020147067,18.106733322143555,1945.9630068320746,0.9465866780658205,0.8292682926829268,7.429210000002058,0.4901448823384108,0.5826336747362713,1.3205810793472201,0.6132395481143581
25,0.0005160257887858277,58.73776150256706,58.66069345740974,0.15413635982893484,18.28622817993164,2172.9926335459068,0.9521799898801673,0.8837209302325582,7.296578100009356,0.4509097747940688,0.4808112604722339,1.1967313609734755,0.5999555406427003
26,0.0004839742112141724,57.40516935413999,57.327255217898085,0.15582793938752684,17.672746658325195,1748.0552383952813,0.9499178232168706,0.8837209302325582,7.411539199994877,0.43419633145019354,0.4391975864341587,1.223800087072935,0.5372376116905144
27,0.0004519884870461591,57.12416951949382,57.04941343408157,0.1495121064556925,17.57291030883789,1794.6310852117313,0.9518541987751168,0.896551724137931,7.496822699991753,0.4168104875550758,0.3980321656924207,1.2175473392009004,0.46456914423065365
28,0.0004202000524833105,56.56140999489026,56.48527453323342,0.15227071358241248,17.551706314086914,1818.4278542351244,0.9568429431267449,0.896551724137931,7.48265820000961,0.3859773083373562,0.4107812794582157,1.0358605550870252,0.4911516746428271
29,0.00038873953302184284,55.46906754112681,55.39481723043451,0.14850096603235202,17.539222717285156,1764.952164180353,0.9566236285131675,0.8837209302325582,7.239274399995338,0.3999835461719439,0.3748025180016989,1.109056084628858,0.4224293783206641
30,0.0003577362066844838,55.630291560693706,55.55616933720068,0.14824458517122885,17.590288162231445,1785.202193679745,0.9567224580388102,0.896551724137931,7.659001599997282,0.3800258597147664,0.3513497998625591,0.9527430617205944,0.3911016072658341
31,0.0003273174727893463,55.66097139776406,55.58464320215849,0.1526560798735938,17.636587142944336,1844.0088218054834,0.9593597031037451,0.8837209302325582,7.467022800003178,0.32928166150106886,0.3463136596762024,0.8592772049636772,0.3546261500745834
32,0.0002976083284388031,54.82557591455171,54.75042596252713,0.15029986453391694,17.764930725097656,1854.9240925189708,0.957252078904189,0.8837209302325582,7.452762399989297,0.3180652864080791,0.3154676019298086,0.7768230862264727,0.3441316762510925
33,0.0002687308548795825,54.50799793857496,54.43511699842948,0.1457621198340207,18.01890754699707,1940.7715847885415,0.9527429401965342,0.8705882352941177,7.522045100005926,0.30700087902879647,0.29371278491089414,0.8247521320136421,0.3125400279211124
34,0.00024080371584473748,54.13031280380226,54.05692869510324,0.14676815764083354,17.70281219482422,1800.926471106223,0.9569409158473148,0.8837209302325582,7.546771599998465,0.28346149861515824,0.29128578159604007,0.781509469904118,0.28144047907961356
35,0.0002139416699389153,54.295107327043056,54.21910682129603,0.15200120799682826,17.57002830505371,1778.9662382897573,0.9585756229727351,0.8735632183908046,7.412563999998383,0.2463942658539303,0.26332605764195727,0.6573745736846484,0.2918036168473207
36,0.00018825509907063325,54.344145475543115,54.268841670178944,0.1506076315123809,17.984954833984375,1979.4143333904585,0.9608490252627918,0.8837209302325582,7.375561199994991,0.25356328957885516,0.2539250147539,0.5764595904465537,0.23243387997830603
37,0.00016384955486934162,53.784332123609005,53.709835610318066,0.14899319926453763,17.844776153564453,1886.2579205776804,0.9586769677804156,0.8837209302325582,7.315169399997103,0.21605107153405165,0.2126864738050768,0.5621790726812687,0.24407491477918505
38,0.00014082532495113625,53.42778027753314,53.35304848972337,0.14946365291437122,17.851953506469727,1894.1169238205846,0.9589743260706054,0.8735632183908046,7.594340200012084,0.18595909692648654,0.20877605637678176,0.5123539894527442,0.21295225039890917
39,0.0001192770208154328,54.282001597373764,54.207002979280716,0.14999719041650808,17.736724853515625,1793.8693577700894,0.9612762919881432,0.8705882352941177,7.495449199996074,0.15857864400589353,0.17182449485957832,0.4146372971510031,0.21288376865507644
40,9.929318906602175e-05,53.989984864204445,53.91252328671863,0.15492303945802935,17.84695816040039,1802.3413254479278,0.9597870569400738,0.8735632183908046,7.418075599998701,0.1517099076421388,0.14333484442971156,0.38854885022542296,0.1645268815561882
41,8.09559475540797e-05,54.764877199529636,54.68817166543535,0.15341119546014048,17.867389678955078,1794.4200087951954,0.960778411310112,0.8604651162790697,7.48963699999149,0.13429668238588377,0.13526340076917415,0.30221270810594436,0.1435547290735297
42,6.43406479383053e-05,54.68463554048708,54.608263412686384,0.15274446944023284,18.045560836791992,1920.9749341666238,0.9634157275314538,0.8705882352941177,7.51486969999678,0.11748705915389153,0.12051980941349766,0.265068964602621,0.12867825175510159
43,4.9515566048790485e-05,54.94826119711156,54.86996469297025,0.1565930080037147,17.752470016479492,1779.4927251100607,0.9635554274185644,0.8705882352941177,7.534171200008132,0.09044674666352637,0.09675273845820159,0.21365647610709615,0.10223269799674996
44,3.654162132698918e-05,55.49811039206411,55.41978081296088,0.15665928685161992,17.874662399291992,1854.3074127611903,0.963544919051766,0.8705882352941177,7.368132899995544,0.08160673174840305,0.08380456686308219,0.16150364849610643,0.07190802402966905
45,2.547212649466568e-05,56.14754593851468,56.06758672083469,0.15991845209813457,17.812244415283203,1796.3491996404066,0.9651167991412264,0.8705882352941177,7.333935799993924,0.05617369928176512,0.07133487803852451,0.12258806702843693,0.061510078519938054
46,1.6352568480485276e-05,57.25605487509804,57.176144849681336,0.15982033405071536,17.893957138061523,1831.8955994766675,0.9641355428982039,0.8705882352941177,7.392798700006097,0.046482333233235064,0.058328952112103406,0.08294164696912293,0.04371141506715852
47,9.22042150446728e-06,58.17322235169753,58.09270785106037,0.16102890002183687,17.959218978881836,1853.1485806023197,0.9632505582591868,0.8705882352941177,7.454641000003903,0.035832588368650074,0.042237296608365504,0.054704110510013865,0.028702313954463723
48,4.104993088376974e-06,59.39036682226613,59.311317357301775,0.15809874835674487,17.876996994018555,1829.3037298883369,0.9640476041759949,0.8735632183908046,7.35616100000334,0.024846179655028344,0.024837897827656257,0.034535871110358,0.019586464033389976
49,1.0273036248318324e-06,62.60438496513405,62.52556805284428,0.157633804690112,17.880136489868164,1829.3735165360272,0.9640476041759949,0.8735632183908046,7.367500599997584,0.009434383838048224,0.009898259375135218,0.013308352092820172,0.009104927782492582
50,0.0,65.07525220836891,64.99267059226118,0.1651630710926176,17.880136489868164,1829.3735165360272,0.9640476041759949,0.8735632183908046,7.41378600000462,0.0,0.0,0.0,0.0
